,date,%20da
3068,2015-04-17,46.2
3069,2015-04-20,57.93
3070,2015-04-21,56.65
3071,2015-04-22,59.67
3072,2015-04-23,63.04
3073,2015-04-24,60.4
3074,2015-04-27,49.72
3075,2015-04-28,55.65
3076,2015-04-29,47.14
3077,2015-04-30,34.77
3078,2015-05-01,39.18
3079,2015-05-04,41.87
3080,2015-05-05,31.37
3081,2015-05-06,30.34
3082,2015-05-07,32.65
3083,2015-05-08,41.33
3084,2015-05-11,41.75
3085,2015-05-12,39.79
3086,2015-05-13,40.36
3087,2015-05-14,50.01
3088,2015-05-15,51.54
3089,2015-05-18,57.42
3090,2015-05-19,54.37
3091,2015-05-20,55.06
3092,2015-05-21,56.6
3093,2015-05-22,53.46
3094,2015-05-26,40.97
3095,2015-05-27,52.27
3096,2015-05-28,51.8
3097,2015-05-29,44.36
3098,2015-06-01,46.15
3099,2015-06-02,49.91
3100,2015-06-03,56.29
3101,2015-06-04,43.92
3102,2015-06-05,48.71
3103,2015-06-08,42.25
3104,2015-06-09,40.1
3105,2015-06-10,52.72
3106,2015-06-11,53.46
3107,2015-06-12,50.43
3108,2015-06-15,44.89
3109,2015-06-16,49.97
3110,2015-06-17,51.74
3111,2015-06-18,62.52
3112,2015-06-19,59.32
3113,2015-06-22,62.93
3114,2015-06-23,64.92
3115,2015-06-24,56.95
3116,2015-06-25,53.47
3117,2015-06-26,50.71
3118,2015-06-29,26.06
3119,2015-06-30,30.42
3120,2015-07-01,34.83
3121,2015-07-02,31.31
3122,2015-07-06,29.89
3123,2015-07-07,31.53
3124,2015-07-08,20.31
3125,2015-07-09,23.3
3126,2015-07-10,37.9
3127,2015-07-13,46.72
3128,2015-07-14,51.43
3129,2015-07-15,45.32
3130,2015-07-16,52.1
3131,2015-07-17,48.67
3132,2015-07-20,43.94
3133,2015-07-21,41.77
3134,2015-07-22,44.02
3135,2015-07-23,36.0
3136,2015-07-24,28.61
3137,2015-07-27,24.91
3138,2015-07-28,29.97
3139,2015-07-29,37.05
3140,2015-07-30,39.11
3141,2015-07-31,43.24
3142,2015-08-03,39.47
3143,2015-08-04,39.37
3144,2015-08-05,42.72
3145,2015-08-06,36.53
3146,2015-08-07,34.46
3147,2015-08-10,46.33
3148,2015-08-11,39.53
3149,2015-08-12,39.37
3150,2015-08-13,38.0
3151,2015-08-14,44.63
3152,2015-08-17,50.67
3153,2015-08-18,46.95
3154,2015-08-19,38.48
3155,2015-08-20,24.42
3156,2015-08-21,16.52
3157,2015-08-24,6.5
3158,2015-08-25,6.72
3159,2015-08-26,10.44
3160,2015-08-27,18.49
3161,2015-08-28,25.72
3162,2015-08-31,29.25
3163,2015-09-01,18.64
3164,2015-09-02,24.11
3165,2015-09-03,26.85
3166,2015-09-04,23.35
3167,2015-09-08,40.27
3168,2015-09-09,32.92
3169,2015-09-10,38.4
3170,2015-09-11,43.41
3171,2015-09-14,41.49
3172,2015-09-15,55.06
3173,2015-09-16,67.31
3174,2015-09-17,70.35
3175,2015-09-18,56.74
3176,2015-09-21,59.56
3177,2015-09-22,42.1
3178,2015-09-23,38.55
3179,2015-09-24,36.64
3180,2015-09-25,31.67
3181,2015-09-28,19.03
3182,2015-09-29,19.82
3183,2015-09-30,27.65
3184,2015-10-01,26.76
3185,2015-10-02,35.89
3186,2015-10-05,58.49
3187,2015-10-06,57.61
3188,2015-10-07,67.06
3189,2015-10-08,73.44
3190,2015-10-09,73.39
3191,2015-10-12,73.35
3192,2015-10-13,66.73
3193,2015-10-14,58.55
3194,2015-10-15,74.71
3195,2015-10-16,74.54
3196,2015-10-19,74.46
3197,2015-10-20,74.29
3198,2015-10-21,63.46
3199,2015-10-22,68.45
3200,2015-10-23,71.83
3201,2015-10-26,64.35
3202,2015-10-27,50.93
3203,2015-10-28,64.55
3204,2015-10-29,57.44
3205,2015-10-30,54.4
3206,2015-11-02,65.21
3207,2015-11-03,67.62
3208,2015-11-04,64.15
3209,2015-11-05,62.68
3210,2015-11-06,61.9
3211,2015-11-09,53.01
3212,2015-11-10,52.89
3213,2015-11-11,48.81
3214,2015-11-12,35.69
3215,2015-11-13,30.71
3216,2015-11-16,38.51
3217,2015-11-17,36.31
3218,2015-11-18,46.99
3219,2015-11-19,46.28
3220,2015-11-20,51.07
3221,2015-11-23,52.18
3222,2015-11-24,55.57
3223,2015-11-25,60.12
3224,2015-11-27,62.52
3225,2015-11-30,60.56
3226,2015-12-01,65.79
3227,2015-12-02,55.29
3228,2015-12-03,40.57
3229,2015-12-04,52.27
3230,2015-12-07,41.25
3231,2015-12-08,35.16
3232,2015-12-09,28.03
3233,2015-12-10,29.95
3234,2015-12-11,18.12
3235,2015-12-14,16.5
3236,2015-12-15,24.76
3237,2015-12-16,35.29
3238,2015-12-17,28.67
3239,2015-12-18,25.17
3240,2015-12-21,29.86
3241,2015-12-22,36.24
3242,2015-12-23,49.51
3243,2015-12-24,52.09
3244,2015-12-28,47.97
3245,2015-12-29,58.8
3246,2015-12-30,51.42
3247,2015-12-31,43.0
3248,2016-01-04,30.24
3249,2016-01-05,33.0
3250,2016-01-06,26.88
3251,2016-01-07,15.49
3252,2016-01-08,13.46
3253,2016-01-11,12.8
3254,2016-01-12,13.08
3255,2016-01-13,8.05
3256,2016-01-14,10.64
3257,2016-01-15,6.75
3258,2016-01-19,7.77
3259,2016-01-20,6.71
3260,2016-01-21,8.03
3261,2016-01-22,17.58
3262,2016-01-25,13.07
3263,2016-01-26,23.98
3264,2016-01-27,21.46
3265,2016-01-28,29.15
3266,2016-01-29,51.13
3267,2016-02-01,52.0
3268,2016-02-02,39.94
3269,2016-02-03,46.06
3270,2016-02-04,52.81
3271,2016-02-05,41.03
3272,2016-02-08,33.21
3273,2016-02-09,29.77
3274,2016-02-10,30.49
3275,2016-02-11,24.29
3276,2016-02-12,37.21
3277,2016-02-16,51.66
3278,2016-02-17,63.15
3279,2016-02-18,59.76
3280,2016-02-19,60.0
3281,2016-02-22,68.97
3282,2016-02-23,61.08
3283,2016-02-24,65.7
3284,2016-02-25,69.7
3285,2016-02-26,74.6
3286,2016-02-29,72.72
3287,2016-03-01,82.73
3288,2016-03-02,86.37
3289,2016-03-03,86.65
3290,2016-03-04,87.47
3291,2016-03-07,89.42
3292,2016-03-08,82.79
3293,2016-03-09,83.32
3294,2016-03-10,78.08
3295,2016-03-11,84.03
3296,2016-03-14,81.93
3297,2016-03-15,70.33
3298,2016-03-16,73.01
3299,2016-03-17,76.73
3300,2016-03-18,79.72
3301,2016-03-21,78.42
3302,2016-03-22,75.4
3303,2016-03-23,58.39
3304,2016-03-24,58.48
3305,2016-03-28,57.13
3306,2016-03-29,70.23
3307,2016-03-30,72.35
3308,2016-03-31,70.27
3309,2016-04-01,69.66
3310,2016-04-04,62.95
3311,2016-04-05,51.6
3312,2016-04-06,58.31
3313,2016-04-07,45.76
3314,2016-04-08,51.5
3315,2016-04-11,50.89
3316,2016-04-12,61.2
3317,2016-04-13,76.48
3318,2016-04-14,73.14
3319,2016-04-15,73.22
3320,2016-04-18,77.46
3321,2016-04-19,78.32
3322,2016-04-20,75.89
3323,2016-04-21,69.82
3324,2016-04-22,72.88
3325,2016-04-25,66.99
3326,2016-04-26,72.74
3327,2016-04-27,73.15
3328,2016-04-28,64.49
3329,2016-04-29,57.65
3330,2016-05-02,62.61
3331,2016-05-03,48.17
3332,2016-05-04,41.33
3333,2016-05-05,38.67
3334,2016-05-06,41.01
3335,2016-05-09,38.56
3336,2016-05-10,47.27
3337,2016-05-11,39.85
3338,2016-05-12,37.12
3339,2016-05-13,32.29
3340,2016-05-16,40.53
3341,2016-05-17,30.51
3342,2016-05-18,32.98
3343,2016-05-19,28.12
3344,2016-05-20,39.9
3345,2016-05-23,40.56
3346,2016-05-24,57.26
3347,2016-05-25,64.43
3348,2016-05-26,64.68
3349,2016-05-27,69.04
3350,2016-05-31,70.7
3351,2016-06-01,75.01
3352,2016-06-02,77.09
3353,2016-06-03,75.43
3354,2016-06-06,80.93
3355,2016-06-07,81.62
3356,2016-06-08,83.96
3357,2016-06-09,77.19
3358,2016-06-10,61.28
3359,2016-06-13,48.16
3360,2016-06-14,44.19
3361,2016-06-15,44.52
3362,2016-06-16,43.01
3363,2016-06-17,40.52
3364,2016-06-20,50.55
3365,2016-06-21,47.42
3366,2016-06-22,43.91
3367,2016-06-23,63.55
3368,2016-06-24,26.89
3369,2016-06-27,16.09
3370,2016-06-28,24.24
3371,2016-06-29,37.0
3372,2016-06-30,50.15
3373,2016-07-01,55.8
3374,2016-07-05,44.86
3375,2016-07-06,50.57
3376,2016-07-07,52.99
3377,2016-07-08,72.9
3378,2016-07-11,78.87
3379,2016-07-12,86.44
3380,2016-07-13,83.39
3381,2016-07-14,83.44
3382,2016-07-15,82.96
3383,2016-07-18,83.83
3384,2016-07-19,79.67
3385,2016-07-20,81.85
3386,2016-07-21,77.44
3387,2016-07-22,80.39
3388,2016-07-25,74.41
3389,2016-07-26,72.69
3390,2016-07-27,69.07
3391,2016-07-28,65.87
3392,2016-07-29,65.8
3393,2016-08-01,60.93
3394,2016-08-02,48.91
3395,2016-08-03,53.55
3396,2016-08-04,51.71
3397,2016-08-05,60.54
3398,2016-08-08,64.25
3399,2016-08-09,60.33
3400,2016-08-10,55.45
3401,2016-08-11,59.83
3402,2016-08-12,58.75
3403,2016-08-15,64.18
3404,2016-08-16,57.98
3405,2016-08-17,55.04
3406,2016-08-18,60.85
3407,2016-08-19,58.66
3408,2016-08-22,58.92
3409,2016-08-23,63.92
3410,2016-08-24,56.88
3411,2016-08-25,57.17
3412,2016-08-26,53.62
3413,2016-08-29,58.74
3414,2016-08-30,56.78
3415,2016-08-31,51.23
3416,2016-09-01,51.56
3417,2016-09-02,61.21
3418,2016-09-06,64.44
3419,2016-09-07,67.41
3420,2016-09-08,65.42
3421,2016-09-09,33.61
3422,2016-09-12,43.9
3423,2016-09-13,27.23
3424,2016-09-14,26.57
3425,2016-09-15,35.5
3426,2016-09-16,35.28
3427,2016-09-19,39.36
3428,2016-09-20,38.4
3429,2016-09-21,52.44
3430,2016-09-22,65.39
3431,2016-09-23,58.02
3432,2016-09-26,45.41
3433,2016-09-27,51.04
3434,2016-09-28,61.4
3435,2016-09-29,47.4
3436,2016-09-30,58.75
3437,2016-10-03,54.86
3438,2016-10-04,50.72
3439,2016-10-05,59.09
3440,2016-10-06,57.4
3441,2016-10-07,50.49
3442,2016-10-10,59.29
3443,2016-10-11,40.64
3444,2016-10-12,41.04
3445,2016-10-13,31.23
3446,2016-10-14,31.47
3447,2016-10-17,29.4
3448,2016-10-18,36.13
3449,2016-10-19,42.58
3450,2016-10-20,41.47
3451,2016-10-21,40.85
3452,2016-10-24,47.42
3453,2016-10-25,40.74
3454,2016-10-26,35.89
3455,2016-10-27,32.15
3456,2016-10-28,30.97
3457,2016-10-31,34.55
3458,2016-11-01,27.9
3459,2016-11-02,22.71
3460,2016-11-03,23.03
3461,2016-11-04,24.31
3462,2016-11-07,42.09
3463,2016-11-08,45.63
3464,2016-11-09,57.88
3465,2016-11-10,60.62
3466,2016-11-11,65.69
3467,2016-11-14,67.79
3468,2016-11-15,70.76
3469,2016-11-16,71.12
3470,2016-11-17,73.36
3471,2016-11-18,74.41
3472,2016-11-21,77.46
3473,2016-11-22,79.67
3474,2016-11-23,80.04
3475,2016-11-25,81.92
3476,2016-11-28,78.06
3477,2016-11-29,75.29
3478,2016-11-30,71.92
3479,2016-12-01,61.99
3480,2016-12-02,61.57
3481,2016-12-05,67.85
3482,2016-12-06,70.15
3483,2016-12-07,74.21
3484,2016-12-08,76.6
3485,2016-12-09,76.45
3486,2016-12-12,71.54
3487,2016-12-13,71.95
3488,2016-12-14,59.27
3489,2016-12-15,61.57
3490,2016-12-16,60.23
3491,2016-12-19,62.77
3492,2016-12-20,65.97
3493,2016-12-21,61.99
3494,2016-12-22,54.4
3495,2016-12-23,59.65
3496,2016-12-27,62.65
3497,2016-12-28,50.02
3498,2016-12-29,49.78
3499,2016-12-30,44.79
3500,2017-01-03,52.97
3501,2017-01-04,68.99
3502,2017-01-05,58.87
3503,2017-01-06,56.6
3504,2017-01-09,48.39
3505,2017-01-10,55.95
3506,2017-01-11,58.53
3507,2017-01-12,51.11
3508,2017-01-13,56.81
3509,2017-01-17,48.15
3510,2017-01-18,49.95
3511,2017-01-19,42.36
3512,2017-01-20,47.47
3513,2017-01-23,44.95
3514,2017-01-24,56.53
3515,2017-01-25,64.23
3516,2017-01-26,59.33
3517,2017-01-27,55.65
3518,2017-01-30,45.05
3519,2017-01-31,49.17
3520,2017-02-01,47.44
3521,2017-02-02,47.94
3522,2017-02-03,60.95
3523,2017-02-06,53.84
3524,2017-02-07,49.9
3525,2017-02-08,48.79
3526,2017-02-09,58.14
3527,2017-02-10,66.48
3528,2017-02-13,68.23
3529,2017-02-14,69.1
3530,2017-02-15,71.55
3531,2017-02-16,67.09
3532,2017-02-17,66.37
3533,2017-02-21,69.45
3534,2017-02-22,64.93
3535,2017-02-23,60.12
3536,2017-02-24,58.32
3537,2017-02-27,64.29
3538,2017-02-28,50.26
3539,2017-03-01,63.59
3540,2017-03-02,53.0
3541,2017-03-03,51.73
3542,2017-03-06,44.43
3543,2017-03-07,38.58
3544,2017-03-08,33.93
3545,2017-03-09,31.06
3546,2017-03-10,34.91
3547,2017-03-13,38.06
3548,2017-03-14,33.58
3549,2017-03-15,45.32
3550,2017-03-16,49.2
3551,2017-03-17,52.55
3552,2017-03-20,48.84
3553,2017-03-21,31.36
3554,2017-03-22,31.49
3555,2017-03-23,36.26
3556,2017-03-24,37.12
3557,2017-03-27,40.86
3558,2017-03-28,47.3
3559,2017-03-29,55.1
3560,2017-03-30,62.21
3561,2017-03-31,63.35
3562,2017-04-03,53.41
3563,2017-04-04,52.43
3564,2017-04-05,43.71
3565,2017-04-06,51.68
3566,2017-04-07,51.18
3567,2017-04-10,52.48
3568,2017-04-11,57.49
3569,2017-04-12,46.23
3570,2017-04-13,37.72
3571,2017-04-17,49.0
3572,2017-04-18,48.25
3573,2017-04-19,51.22
3574,2017-04-20,62.34
3575,2017-04-21,59.35
3576,2017-04-24,68.75
3577,2017-04-25,72.78
3578,2017-04-26,72.64
3579,2017-04-27,69.65
3580,2017-04-28,62.41
3581,2017-05-01,63.43
3582,2017-05-02,60.65
3583,2017-05-03,53.4
3584,2017-05-04,51.02
3585,2017-05-05,54.26
3586,2017-05-08,52.81
3587,2017-05-09,51.49
3588,2017-05-10,54.27
3589,2017-05-11,48.66
3590,2017-05-12,44.16
3591,2017-05-15,49.35
3592,2017-05-16,47.6
3593,2017-05-17,30.76
3594,2017-05-18,32.02
3595,2017-05-19,38.21
3596,2017-05-22,43.25
3597,2017-05-23,45.56
3598,2017-05-24,45.8
3599,2017-05-25,47.31
3600,2017-05-26,47.35
3601,2017-05-30,42.78
3602,2017-05-31,44.91
3603,2017-06-01,57.45
3604,2017-06-02,61.94
3605,2017-06-05,56.58
3606,2017-06-06,53.95
3607,2017-06-07,53.89
3608,2017-06-08,63.56
3609,2017-06-09,64.36
3610,2017-06-12,62.99
3611,2017-06-13,69.06
3612,2017-06-14,63.22
3613,2017-06-15,58.63
3614,2017-06-16,55.73
3615,2017-06-19,61.64
3616,2017-06-20,50.46
3617,2017-06-21,44.97
3618,2017-06-22,46.3
3619,2017-06-23,53.65
3620,2017-06-26,56.09
3621,2017-06-27,47.44
3622,2017-06-28,60.31
3623,2017-06-29,53.9
3624,2017-06-30,54.4
3625,2017-07-03,61.95
3626,2017-07-05,54.83
3627,2017-07-06,40.64
3628,2017-07-07,51.97
3629,2017-07-10,49.29
3630,2017-07-11,50.9
3631,2017-07-12,59.93
3632,2017-07-13,60.97
3633,2017-07-14,63.47
3634,2017-07-17,65.11
3635,2017-07-18,61.18
3636,2017-07-19,67.52
3637,2017-07-20,64.97
3638,2017-07-21,61.05
3639,2017-07-24,59.43
3640,2017-07-25,65.91
3641,2017-07-26,61.18
3642,2017-07-27,55.93
3643,2017-07-28,54.11
3644,2017-07-31,52.88
3645,2017-08-01,53.7
3646,2017-08-02,45.75
3647,2017-08-03,40.95
3648,2017-08-04,44.66
3649,2017-08-07,43.61
3650,2017-08-08,40.92
3651,2017-08-09,35.54
3652,2017-08-10,25.56
3653,2017-08-11,25.67
3654,2017-08-14,36.87
3655,2017-08-15,32.75
3656,2017-08-16,35.19
3657,2017-08-17,24.35
3658,2017-08-18,24.88
3659,2017-08-21,26.38
3660,2017-08-22,33.33
3661,2017-08-23,34.16
3662,2017-08-24,36.93
3663,2017-08-25,41.71
3664,2017-08-28,42.53
3665,2017-08-29,45.11
3666,2017-08-30,51.89
3667,2017-08-31,61.96
3668,2017-09-01,69.71
3669,2017-09-05,59.23
3670,2017-09-06,61.87
3671,2017-09-07,60.86
3672,2017-09-08,60.0
3673,2017-09-11,70.14
3674,2017-09-12,74.99
3675,2017-09-13,74.81
3676,2017-09-14,72.58
3677,2017-09-15,73.56
3678,2017-09-18,74.04
3679,2017-09-19,71.7
3680,2017-09-20,70.96
3681,2017-09-21,67.88
3682,2017-09-22,69.3
3683,2017-09-25,66.86
3684,2017-09-26,66.39
3685,2017-09-27,71.5
3686,2017-09-28,70.5
3687,2017-09-29,72.01
3688,2017-10-02,76.28
3689,2017-10-03,76.87
3690,2017-10-04,77.61
3691,2017-10-05,79.15
3692,2017-10-06,75.57
3693,2017-10-09,70.97
3694,2017-10-10,72.35
3695,2017-10-11,71.66
3696,2017-10-12,67.78
3697,2017-10-13,66.9
3698,2017-10-16,63.68
3699,2017-10-17,58.26
3700,2017-10-18,59.52
3701,2017-10-19,55.75
3702,2017-10-20,59.26
3703,2017-10-23,49.62
3704,2017-10-24,49.25
3705,2017-10-25,42.53
3706,2017-10-26,45.41
3707,2017-10-27,49.41
3708,2017-10-30,38.91
3709,2017-10-31,45.39
3710,2017-11-01,42.57
3711,2017-11-02,46.7
3712,2017-11-03,45.72
3713,2017-11-06,47.72
3714,2017-11-07,41.03
3715,2017-11-08,42.21
3716,2017-11-09,40.88
3717,2017-11-10,41.81
3718,2017-11-13,40.71
3719,2017-11-14,39.28
3720,2017-11-15,36.37
3721,2017-11-16,46.28
3722,2017-11-17,49.62
3723,2017-11-20,55.42
3724,2017-11-21,61.64
3725,2017-11-22,62.61
3726,2017-11-24,64.77
3727,2017-11-27,61.42
3728,2017-11-28,68.7
3729,2017-11-29,66.47
3730,2017-11-30,68.89
3731,2017-12-01,67.54
3732,2017-12-04,62.32
3733,2017-12-05,56.3
3734,2017-12-06,50.47
3735,2017-12-07,54.19
3736,2017-12-08,54.96
3737,2017-12-11,52.86
3738,2017-12-12,50.71
3739,2017-12-13,52.95
3740,2017-12-14,43.44
3741,2017-12-15,55.16
3742,2017-12-18,63.83
3743,2017-12-19,56.0
3744,2017-12-20,56.94
3745,2017-12-21,60.61
3746,2017-12-22,57.89
3747,2017-12-26,55.98
3748,2017-12-27,57.33
3749,2017-12-28,61.36
3750,2017-12-29,53.91
3751,2018-01-02,62.94
3752,2018-01-03,65.37
3753,2018-01-04,66.95
3754,2018-01-05,68.77
3755,2018-01-08,67.51
3756,2018-01-09,64.62
3757,2018-01-10,63.27
3758,2018-01-11,72.78
3759,2018-01-12,74.08
3760,2018-01-16,65.24
3761,2018-01-17,69.05
3762,2018-01-18,63.35
3763,2018-01-19,70.13
3764,2018-01-22,71.03
3765,2018-01-23,71.82
3766,2018-01-24,66.78
3767,2018-01-25,65.29
3768,2018-01-26,65.77
3769,2018-01-29,57.1
3770,2018-01-30,46.36
3771,2018-01-31,42.66
3772,2018-02-01,42.6
3773,2018-02-02,25.73
3774,2018-02-05,10.8
3775,2018-02-06,13.44
3776,2018-02-07,14.98
3777,2018-02-08,8.7
3778,2018-02-09,10.77
3779,2018-02-12,13.95
3780,2018-02-13,17.32
3781,2018-02-14,27.77
3782,2018-02-15,36.41
3783,2018-02-16,40.61
3784,2018-02-20,34.82
3785,2018-02-21,38.73
3786,2018-02-22,38.01
3787,2018-02-23,52.74
3788,2018-02-26,60.93
3789,2018-02-27,48.36
3790,2018-02-28,36.97
3791,2018-03-01,36.24
3792,2018-03-02,49.89
3793,2018-03-05,59.16
3794,2018-03-06,63.12
3795,2018-03-07,64.69
3796,2018-03-08,66.02
3797,2018-03-09,73.25
3798,2018-03-12,73.81
3799,2018-03-13,69.74
3800,2018-03-14,64.3
3801,2018-03-15,58.48
3802,2018-03-16,64.48
3803,2018-03-19,54.47
3804,2018-03-20,53.08
3805,2018-03-21,57.57
3806,2018-03-22,34.52
3807,2018-03-23,23.47
3808,2018-03-26,36.26
3809,2018-03-27,25.11
3810,2018-03-28,24.82
3811,2018-03-29,31.99
3812,2018-04-02,19.95
3813,2018-04-03,26.53
3814,2018-04-04,35.72
3815,2018-04-05,45.42
3816,2018-04-06,30.89
3817,2018-04-09,31.75
3818,2018-04-10,49.44
3819,2018-04-11,50.79
3820,2018-04-12,57.75
3821,2018-04-13,53.8
3822,2018-04-16,66.64
3823,2018-04-17,73.53
3824,2018-04-18,74.6
3825,2018-04-19,70.79
3826,2018-04-20,65.09
3827,2018-04-23,62.46
3828,2018-04-24,56.3
3829,2018-04-25,53.71
3830,2018-04-26,57.54
3831,2018-04-27,57.13
3832,2018-04-30,48.62
3833,2018-05-01,51.13
3834,2018-05-02,50.08
3835,2018-05-03,44.87
3836,2018-05-04,53.6
3837,2018-05-07,56.9
3838,2018-05-08,57.3
3839,2018-05-09,60.52
3840,2018-05-10,63.27
3841,2018-05-11,63.28
3842,2018-05-14,61.49
3843,2018-05-15,59.87
3844,2018-05-16,64.52
3845,2018-05-17,67.63
3846,2018-05-18,67.52
3847,2018-05-21,70.54
3848,2018-05-22,67.15
3849,2018-05-23,67.7
3850,2018-05-24,65.88
3851,2018-05-25,63.88
3852,2018-05-29,56.17
3853,2018-05-30,65.7
3854,2018-05-31,58.19
3855,2018-06-01,63.39
3856,2018-06-04,64.49
3857,2018-06-05,66.43
3858,2018-06-06,68.3
3859,2018-06-07,67.8
3860,2018-06-08,68.1
3861,2018-06-11,68.44
3862,2018-06-12,65.98
3863,2018-06-13,61.23
3864,2018-06-14,61.38
3865,2018-06-15,59.13
3866,2018-06-18,60.32
3867,2018-06-19,58.32
3868,2018-06-20,62.2
3869,2018-06-21,53.86
3870,2018-06-22,55.76
3871,2018-06-25,42.07
3872,2018-06-26,44.89
3873,2018-06-27,33.74
3874,2018-06-28,34.78
3875,2018-06-29,35.02
3876,2018-07-02,37.56
3877,2018-07-03,41.73
3878,2018-07-05,50.03
3879,2018-07-06,57.44
3880,2018-07-09,65.3
3881,2018-07-10,61.76
3882,2018-07-11,51.99
3883,2018-07-12,55.77
3884,2018-07-13,55.9
3885,2018-07-16,50.85
3886,2018-07-17,54.33
3887,2018-07-18,57.07
3888,2018-07-19,59.94
3889,2018-07-20,57.77
3890,2018-07-23,56.02
3891,2018-07-24,49.78
3892,2018-07-25,52.37
3893,2018-07-26,55.11
3894,2018-07-27,42.15
3895,2018-07-30,37.43
3896,2018-07-31,44.45
3897,2018-08-01,42.23
3898,2018-08-02,46.59
3899,2018-08-03,44.77
3900,2018-08-06,49.07
3901,2018-08-07,50.74
3902,2018-08-08,50.53
3903,2018-08-09,52.73
3904,2018-08-10,47.54
3905,2018-08-13,42.27
3906,2018-08-14,49.52
3907,2018-08-15,40.4
3908,2018-08-16,48.45
3909,2018-08-17,51.4
3910,2018-08-20,55.7
3911,2018-08-21,61.66
3912,2018-08-22,63.74
3913,2018-08-23,60.15
3914,2018-08-24,63.43
3915,2018-08-27,65.95
3916,2018-08-28,64.81
3917,2018-08-29,66.95
3918,2018-08-30,59.94
3919,2018-08-31,61.96
3920,2018-09-04,54.87
3921,2018-09-05,53.67
3922,2018-09-06,46.72
3923,2018-09-07,44.17
3924,2018-09-10,45.43
3925,2018-09-11,43.86
3926,2018-09-12,44.48
3927,2018-09-13,44.39
3928,2018-09-14,44.75
3929,2018-09-17,39.77
3930,2018-09-18,44.36
3931,2018-09-19,42.62
3932,2018-09-20,50.78
3933,2018-09-21,49.55
3934,2018-09-24,43.74
3935,2018-09-25,44.99
3936,2018-09-26,40.35
3937,2018-09-27,41.17
3938,2018-09-28,43.97
3939,2018-10-01,38.97
3940,2018-10-02,35.22
3941,2018-10-03,40.05
3942,2018-10-04,31.4
3943,2018-10-05,27.8
3944,2018-10-08,29.11
3945,2018-10-09,27.78
3946,2018-10-10,14.72
3947,2018-10-11,9.7
3948,2018-10-12,11.42
3949,2018-10-15,14.01
3950,2018-10-16,26.1
3951,2018-10-17,24.49
3952,2018-10-18,19.56
3953,2018-10-19,19.14
3954,2018-10-22,18.05
3955,2018-10-23,16.32
3956,2018-10-24,11.55
3957,2018-10-25,16.19
3958,2018-10-26,14.48
3959,2018-10-29,17.05
3960,2018-10-30,26.5
3961,2018-10-31,31.63
3962,2018-11-01,48.15
3963,2018-11-02,49.19
3964,2018-11-05,51.87
3965,2018-11-06,57.12
3966,2018-11-07,66.65
3967,2018-11-08,64.46
3968,2018-11-09,55.67
3969,2018-11-12,44.18
3970,2018-11-13,45.54
3971,2018-11-14,41.57
3972,2018-11-15,50.47
3973,2018-11-16,51.6
3974,2018-11-19,41.29
3975,2018-11-20,29.84
3976,2018-11-21,36.37
3977,2018-11-23,36.3
3978,2018-11-26,41.47
3979,2018-11-27,35.14
3980,2018-11-28,54.09
3981,2018-11-29,50.23
3982,2018-11-30,54.21
3983,2018-12-03,62.48
3984,2018-12-04,31.76
3985,2018-12-06,31.05
3986,2018-12-07,23.41
3987,2018-12-10,22.91
3988,2018-12-11,23.95
3989,2018-12-12,29.13
3990,2018-12-13,25.58
3991,2018-12-14,18.65
3992,2018-12-17,9.76
3993,2018-12-18,10.1
3994,2018-12-19,7.67
3995,2018-12-20,6.87
3996,2018-12-21,5.59
3997,2018-12-24,4.33
3998,2018-12-26,8.89
3999,2018-12-27,10.64
4000,2018-12-28,14.96
4001,2018-12-31,21.47
4002,2019-01-02,31.48
4003,2019-01-03,24.9
4004,2019-01-04,58.21
4005,2019-01-07,71.85
4006,2019-01-08,80.75
4007,2019-01-09,85.67
4008,2019-01-10,87.1
4009,2019-01-11,86.93
4010,2019-01-14,83.89
4011,2019-01-15,86.79
4012,2019-01-16,87.5
4013,2019-01-17,88.17
4014,2019-01-18,89.51
4015,2019-01-22,82.75
4016,2019-01-23,80.02
4017,2019-01-24,79.32
4018,2019-01-25,81.89
4019,2019-01-28,75.96
4020,2019-01-29,72.89
4021,2019-01-30,76.88
4022,2019-01-31,77.75
4023,2019-02-01,76.54
4024,2019-02-04,79.93
4025,2019-02-05,79.17
4026,2019-02-06,76.13
4027,2019-02-07,67.38
4028,2019-02-08,64.79
4029,2019-02-11,67.36
4030,2019-02-12,74.7
4031,2019-02-13,74.78
4032,2019-02-14,72.85
4033,2019-02-15,79.69
4034,2019-02-19,80.9
4035,2019-02-20,78.85
4036,2019-02-21,75.8
4037,2019-02-22,78.04
4038,2019-02-25,76.85
4039,2019-02-26,71.77
4040,2019-02-27,69.47
4041,2019-02-28,64.91
4042,2019-03-01,66.65
4043,2019-03-04,61.31
4044,2019-03-05,57.02
4045,2019-03-06,40.69
4046,2019-03-07,33.3
4047,2019-03-08,31.45
4048,2019-03-11,43.92
4049,2019-03-12,43.18
4050,2019-03-13,46.91
4051,2019-03-14,66.66
4052,2019-03-15,46.96
4053,2019-03-18,52.9
4054,2019-03-19,48.63
4055,2019-03-20,43.99
4056,2019-03-21,52.44
4057,2019-03-22,32.54
4058,2019-03-25,33.76
4059,2019-03-26,41.27
4060,2019-03-27,39.18
4061,2019-03-28,44.07
4062,2019-03-29,48.55
4063,2019-04-01,61.19
4064,2019-04-02,60.05
4065,2019-04-03,61.71
4066,2019-04-04,65.65
